Time step,Item Type,Mean,SEM
554,Unrelated,0.0,0.000642861262814824
555,Unrelated,0.0,0.000642861262814824
556,Unrelated,0.0,0.000642861262814824
557,Unrelated,0.0,0.000642861262814824
558,Unrelated,0.0,0.000642861262814824
559,Unrelated,0.0,0.000642861262814824
560,Unrelated,0.0,0.000642861262814824
561,Unrelated,0.0,0.000642861262814824
562,Unrelated,0.0,0.000642861262814824
563,Unrelated,0.0,0.000642861262814824
564,Unrelated,0.0,0.000642861262814824
565,Unrelated,0.0,0.000642861262814824
566,Unrelated,0.0,0.000642861262814824
567,Unrelated,0.0,0.000642861262814824
568,Unrelated,0.0,0.000642861262814824
569,Unrelated,0.0,0.000642861262814824
570,Unrelated,0.0,0.000642861262814824
571,Unrelated,0.0,0.000642861262814824
572,Unrelated,0.0,0.000642861262814824
573,Unrelated,0.0,0.000642861262814824
574,Unrelated,0.0,0.000642861262814824
575,Unrelated,0.0,0.000642861262814824
576,Unrelated,0.0,0.000642861262814824
577,Unrelated,0.0,0.000642861262814824
578,Unrelated,0.0,0.000642861262814824
579,Unrelated,0.0,0.000642861262814824
580,Unrelated,0.0,0.000642861262814824
581,Unrelated,0.0,0.000642861262814824
582,Unrelated,0.0,0.000642861262814824
583,Unrelated,0.0,0.000642861262814824
584,Unrelated,0.0,0.000642861262814824
585,Unrelated,0.0,0.000642861262814824
586,Unrelated,0.0,0.000642861262814824
587,Unrelated,0.0,0.000642861262814824
588,Unrelated,0.0,0.000642861262814824
589,Unrelated,0.0,0.000642861262814824
590,Unrelated,0.0,0.000642861262814824
591,Unrelated,0.0,0.000642861262814824
592,Unrelated,0.0,0.000642861262814824
593,Unrelated,0.0,0.000642861262814824
594,Unrelated,0.0,0.000642861262814824
595,Unrelated,0.0,0.000642861262814824
596,Unrelated,0.0,0.000642861262814824
597,Unrelated,0.0,0.000642861262814824
598,Unrelated,0.0,0.000642861262814824
599,Unrelated,0.0,0.000642861262814824
600,Unrelated,0.0,0.000642861262814824
601,Unrelated,0.0,0.000642861262814824
602,Unrelated,0.0,0.000642861262814824
603,Unrelated,0.0,0.000642861262814824
604,Unrelated,0.0,0.000642861262814824
605,Unrelated,0.0,0.000642861262814824
606,Unrelated,0.0,0.000642861262814824
607,Unrelated,0.0,0.000642861262814824
608,Unrelated,0.0,0.000642861262814824
609,Unrelated,0.0,0.000642861262814824
610,Unrelated,0.0,0.000642861262814824
611,Unrelated,0.0,0.000642861262814824
612,Unrelated,0.0,0.000642861262814824
613,Unrelated,0.0,0.000642861262814824
614,Unrelated,0.0,0.000642861262814824
615,Unrelated,0.0,0.000642861262814824
616,Unrelated,0.0,0.000642861262814824
617,Unrelated,0.0,0.000642861262814824
618,Unrelated,0.0,0.000642861262814824
619,Unrelated,0.0,0.000642861262814824
620,Unrelated,0.0,0.000642861262814824
621,Unrelated,0.0,0.000642861262814824
622,Unrelated,0.0,0.000642861262814824
623,Unrelated,0.0,0.000642861262814824
624,Unrelated,0.0,0.000642861262814824
625,Unrelated,0.0,0.000642861262814824
626,Unrelated,0.0,0.000642861262814824
627,Unrelated,0.0,0.000642861262814824
628,Unrelated,0.0,0.000642861262814824
629,Unrelated,0.0,0.000642861262814824
630,Unrelated,0.0,0.000642861262814824
631,Unrelated,0.0,0.000642861262814824
632,Unrelated,0.0,0.000642861262814824
633,Unrelated,0.0,0.000642861262814824
634,Unrelated,0.0,0.000642861262814824
635,Unrelated,0.0,0.000642861262814824
636,Unrelated,0.0,0.000642861262814824
637,Unrelated,0.0,0.000642861262814824
638,Unrelated,0.0,0.000642861262814824
639,Unrelated,0.0,0.000642861262814824
640,Unrelated,0.0,0.000642861262814824
641,Unrelated,0.0,0.000642861262814824
642,Unrelated,0.0,0.000642861262814824
643,Unrelated,0.0,0.000642861262814824
644,Unrelated,0.0,0.000642861262814824
645,Unrelated,0.0,0.000642861262814824
646,Unrelated,0.0,0.000642861262814824
647,Unrelated,0.0,0.000642861262814824
648,Unrelated,0.0,0.000642861262814824
649,Unrelated,0.0,0.000642861262814824
650,Unrelated,0.0,0.000642861262814824
651,Unrelated,0.0,0.000642861262814824
652,Unrelated,0.0,0.000642861262814824
653,Unrelated,0.0,0.000642861262814824
654,Unrelated,0.0,0.000642861262814824
655,Unrelated,0.0,0.000642861262814824
656,Unrelated,0.0,0.000642861262814824
657,Unrelated,0.0,0.000642861262814824
658,Unrelated,0.0,0.000642861262814824
659,Unrelated,0.0,0.000642861262814824
660,Unrelated,0.0,0.000642861262814824
661,Unrelated,0.0,0.000642861262814824
662,Unrelated,0.0,0.000642861262814824
663,Unrelated,0.0,0.000642861262814824
664,Unrelated,0.0,0.000642861262814824
665,Unrelated,0.0,0.000642861262814824
666,Unrelated,0.0,0.000642861262814824
667,Unrelated,0.0,0.000642861262814824
668,Unrelated,0.0,0.000642861262814824
669,Unrelated,0.0,0.000642861262814824
670,Unrelated,0.0,0.000642861262814824
671,Unrelated,0.0,0.000642861262814824
672,Unrelated,0.0,0.000642861262814824
673,Unrelated,0.0,0.000642861262814824
674,Unrelated,0.0,0.000642861262814824
675,Unrelated,0.0,0.000642861262814824
676,Unrelated,0.0,0.000642861262814824
677,Unrelated,0.0,0.000642861262814824
678,Unrelated,0.0,0.000642861262814824
679,Unrelated,0.0,0.000642861262814824
680,Unrelated,0.0,0.000642861262814824
681,Unrelated,0.0,0.000642861262814824
682,Unrelated,0.0,0.000642861262814824
683,Unrelated,0.0,0.000642861262814824
684,Unrelated,0.0,0.000642861262814824
685,Unrelated,0.0,0.000642861262814824
686,Unrelated,0.0,0.000642861262814824
687,Unrelated,0.0,0.000642861262814824
688,Unrelated,0.0,0.000642861262814824
689,Unrelated,0.0,0.000642861262814824
690,Unrelated,0.0,0.000642861262814824
691,Unrelated,0.0,0.000642861262814824
692,Unrelated,0.0,0.000642861262814824
693,Unrelated,0.0,0.000642861262814824
694,Unrelated,0.0,0.000642861262814824
695,Unrelated,0.0,0.000642861262814824
696,Unrelated,0.0,0.000642861262814824
697,Unrelated,0.0,0.000642861262814824
698,Unrelated,0.0,0.000642861262814824
699,Unrelated,0.0,0.000642861262814824
700,Unrelated,0.0,0.000642861262814824
701,Unrelated,0.0,0.000642861262814824
702,Unrelated,0.0,0.000642861262814824
703,Unrelated,0.0,0.000642861262814824
704,Unrelated,0.0,0.000642861262814824
705,Unrelated,0.0,0.000642861262814824
706,Unrelated,0.0,0.000642861262814824
707,Unrelated,0.0,0.000642861262814824
708,Unrelated,0.0,0.000642861262814824
709,Unrelated,0.0,0.000642861262814824
710,Unrelated,0.0,0.000642861262814824
711,Unrelated,0.0,0.000642861262814824
712,Unrelated,0.0,0.000642861262814824
713,Unrelated,0.0,0.000642861262814824
714,Unrelated,0.0,0.000642861262814824
715,Unrelated,0.0,0.000642861262814824
716,Unrelated,0.0,0.000642861262814824
717,Unrelated,0.0,0.000642861262814824
718,Unrelated,0.0,0.000642861262814824
719,Unrelated,0.0,0.000642861262814824
720,Unrelated,0.0,0.000642861262814824
721,Unrelated,0.0,0.000642861262814824
722,Unrelated,0.0,0.000642861262814824
723,Unrelated,0.0,0.000642861262814824
724,Unrelated,0.0,0.000642861262814824
725,Unrelated,0.0,0.000642861262814824
726,Unrelated,0.0,0.000642861262814824
727,Unrelated,0.0,0.000642861262814824
728,Unrelated,0.0,0.000642861262814824
729,Unrelated,0.0,0.000642861262814824
730,Unrelated,0.0,0.000642861262814824
731,Unrelated,0.0,0.000642861262814824
732,Unrelated,0.0,0.000642861262814824
733,Unrelated,0.0,0.000642861262814824
734,Unrelated,0.0,0.000642861262814824
735,Unrelated,0.0,0.000642861262814824
736,Unrelated,0.0,0.000642861262814824
737,Unrelated,0.0,0.000642861262814824
738,Unrelated,0.0,0.000642861262814824
739,Unrelated,0.0,0.000642861262814824
740,Unrelated,0.0,0.000642861262814824
741,Unrelated,0.0,0.000642861262814824
742,Unrelated,0.0,0.000642861262814824
743,Unrelated,0.0,0.000642861262814824
744,Unrelated,0.0,0.000642861262814824
745,Unrelated,0.0,0.000642861262814824
746,Unrelated,0.0,0.000642861262814824
747,Unrelated,0.0,0.000642861262814824
748,Unrelated,0.0,0.000642861262814824
749,Unrelated,0.0,0.000642861262814824
750,Unrelated,0.0,0.000642861262814824
751,Unrelated,0.0,0.000642861262814824
752,Unrelated,0.0,0.000642861262814824
753,Unrelated,0.0,0.000642861262814824
754,Unrelated,0.0,0.000642861262814824
755,Unrelated,0.0,0.000642861262814824
756,Unrelated,0.0,0.000642861262814824
757,Unrelated,0.0,0.000642861262814824
758,Unrelated,0.0,0.000642861262814824
759,Unrelated,0.0,0.000642861262814824
760,Unrelated,0.0,0.000642861262814824
761,Unrelated,0.0,0.000642861262814824
762,Unrelated,0.0,0.000642861262814824
763,Unrelated,0.0,0.000642861262814824
764,Unrelated,0.0,0.000642861262814824
765,Unrelated,0.0,0.000642861262814824
766,Unrelated,0.0,0.000642861262814824
767,Unrelated,0.0,0.000642861262814824
768,Unrelated,0.0,0.000642861262814824
769,Unrelated,0.0,0.000642861262814824
770,Unrelated,0.0,0.000642861262814824
771,Unrelated,0.0,0.000642861262814824
772,Unrelated,0.0,0.000642861262814824
773,Unrelated,0.0,0.000642861262814824
774,Unrelated,0.0,0.000642861262814824
775,Unrelated,0.0,0.000642861262814824
776,Unrelated,0.0,0.000642861262814824
777,Unrelated,0.0,0.000642861262814824
778,Unrelated,0.0,0.000642861262814824
779,Unrelated,0.0,0.000642861262814824
780,Unrelated,0.0,0.000642861262814824
781,Unrelated,0.0,0.000642861262814824
782,Unrelated,0.0,0.000642861262814824
783,Unrelated,0.0,0.000642861262814824
784,Unrelated,0.0,0.000642861262814824
785,Unrelated,0.0,0.000642861262814824
786,Unrelated,0.0,0.000642861262814824
787,Unrelated,0.0,0.000642861262814824
788,Unrelated,0.0,0.000642861262814824
789,Unrelated,0.0,0.000642861262814824
790,Unrelated,0.0,0.000642861262814824
791,Unrelated,0.0,0.000642861262814824
792,Unrelated,0.0,0.000642861262814824
793,Unrelated,0.0,0.000642861262814824
794,Unrelated,0.0,0.000642861262814824
795,Unrelated,0.0,0.000642861262814824
796,Unrelated,0.0,0.000642861262814824
797,Unrelated,0.0,0.000642861262814824
798,Unrelated,0.0,0.000642861262814824
799,Unrelated,0.0,0.000642861262814824
800,Unrelated,0.0,0.000642861262814824
801,Unrelated,0.0,0.000642861262814824
802,Unrelated,0.0,0.000642861262814824
803,Unrelated,0.0,0.000642861262814824
804,Unrelated,0.0,0.000642861262814824
805,Unrelated,0.0,0.000642861262814824
806,Unrelated,0.0,0.000642861262814824
807,Unrelated,0.0,0.000642861262814824
808,Unrelated,0.0,0.000642861262814824
809,Unrelated,0.0,0.000642861262814824
810,Unrelated,0.0,0.000642861262814824
811,Unrelated,0.0,0.000642861262814824
812,Unrelated,0.0,0.000642861262814824
813,Unrelated,0.0,0.000642861262814824
814,Unrelated,0.0,0.000642861262814824
815,Unrelated,0.0,0.000642861262814824
816,Unrelated,0.0,0.000642861262814824
817,Unrelated,0.0,0.000642861262814824
818,Unrelated,0.0,0.000642861262814824
819,Unrelated,0.0,0.000642861262814824
820,Unrelated,0.0,0.000642861262814824
821,Unrelated,0.0,0.000642861262814824
822,Unrelated,0.0,0.000642861262814824
823,Unrelated,0.0,0.000642861262814824
824,Unrelated,0.0,0.000642861262814824
825,Unrelated,0.0,0.000642861262814824
826,Unrelated,0.0,0.000642861262814824
827,Unrelated,0.0,0.000642861262814824
828,Unrelated,0.0,0.000642861262814824
829,Unrelated,0.0,0.000642861262814824
830,Unrelated,0.0,0.000642861262814824
831,Unrelated,0.0,0.000642861262814824
832,Unrelated,0.0,0.000642861262814824
833,Unrelated,0.0,0.000642861262814824
834,Unrelated,0.0,0.000642861262814824
835,Unrelated,0.0,0.000642861262814824
836,Unrelated,0.0,0.000642861262814824
837,Unrelated,0.0,0.000642861262814824
838,Unrelated,0.0,0.000642861262814824
839,Unrelated,0.0,0.000642861262814824
840,Unrelated,0.0,0.000642861262814824
841,Unrelated,0.0,0.000642861262814824
842,Unrelated,0.0,0.000642861262814824
843,Unrelated,0.0,0.000642861262814824
844,Unrelated,0.0,0.000642861262814824
845,Unrelated,0.0,0.000642861262814824
846,Unrelated,0.0,0.000642861262814824
847,Unrelated,0.0,0.000642861262814824
848,Unrelated,0.0,0.000642861262814824
849,Unrelated,0.0,0.000642861262814824
850,Unrelated,0.0,0.000642861262814824
851,Unrelated,0.0,0.000642861262814824
852,Unrelated,0.0,0.000642861262814824
853,Unrelated,0.0,0.000642861262814824
854,Unrelated,0.0,0.000642861262814824
855,Unrelated,0.0,0.000642861262814824
856,Unrelated,0.0,0.000642861262814824
857,Unrelated,0.0,0.000642861262814824
858,Unrelated,0.0,0.000642861262814824
859,Unrelated,0.0,0.000642861262814824
860,Unrelated,0.0,0.000642861262814824
861,Unrelated,0.0,0.000642861262814824
862,Unrelated,0.0,0.000642861262814824
863,Unrelated,0.0,0.000642861262814824
864,Unrelated,0.0,0.000642861262814824
865,Unrelated,0.0,0.000642861262814824
866,Unrelated,0.0,0.000642861262814824
867,Unrelated,0.0,0.000642861262814824
868,Unrelated,0.0,0.000642861262814824
869,Unrelated,0.0,0.000642861262814824
870,Unrelated,0.0,0.000642861262814824
871,Unrelated,0.0,0.000642861262814824
872,Unrelated,0.0,0.000642861262814824
873,Unrelated,0.0,0.000642861262814824
874,Unrelated,0.0,0.000642861262814824
875,Unrelated,0.0,0.000642861262814824
876,Unrelated,0.0,0.000642861262814824
877,Unrelated,0.0,0.000642861262814824
878,Unrelated,0.0,0.000642861262814824
879,Unrelated,0.0,0.000642861262814824
880,Unrelated,0.0,0.000642861262814824
881,Unrelated,0.0,0.000642861262814824
882,Unrelated,0.0,0.000642861262814824
883,Unrelated,0.0,0.000642861262814824
884,Unrelated,0.0,0.000642861262814824
885,Unrelated,0.0,0.000642861262814824
886,Unrelated,0.0,0.000642861262814824
887,Unrelated,0.0,0.000642861262814824
888,Unrelated,0.0,0.000642861262814824
889,Unrelated,0.0,0.000642861262814824
890,Unrelated,0.0,0.000642861262814824
891,Unrelated,0.0,0.000642861262814824
892,Unrelated,0.0,0.000642861262814824
893,Unrelated,0.0,0.000642861262814824
894,Unrelated,0.0,0.000642861262814824
895,Unrelated,0.0,0.000642861262814824
896,Unrelated,0.0,0.000642861262814824
897,Unrelated,0.0,0.000642861262814824
898,Unrelated,0.0,0.000642861262814824
899,Unrelated,0.0,0.000642861262814824
900,Unrelated,0.0,0.000642861262814824
901,Unrelated,0.0,0.000642861262814824
902,Unrelated,0.0,0.000642861262814824
903,Unrelated,0.0,0.000642861262814824
904,Unrelated,0.0,0.000642861262814824
905,Unrelated,0.0,0.000642861262814824
906,Unrelated,0.0,0.000642861262814824
907,Unrelated,0.0,0.000642861262814824
908,Unrelated,0.0,0.000642861262814824
909,Unrelated,0.0,0.000642861262814824
910,Unrelated,0.0,0.000642861262814824
911,Unrelated,0.0,0.000642861262814824
912,Unrelated,0.0,0.000642861262814824
913,Unrelated,0.0,0.000642861262814824
914,Unrelated,0.0,0.000642861262814824
915,Unrelated,0.0,0.000642861262814824
916,Unrelated,0.0,0.000642861262814824
917,Unrelated,0.0,0.000642861262814824
918,Unrelated,0.0,0.000642861262814824
919,Unrelated,0.0,0.000642861262814824
920,Unrelated,0.0,0.000642861262814824
921,Unrelated,0.0,0.000642861262814824
922,Unrelated,0.0,0.000642861262814824
923,Unrelated,0.0,0.000642861262814824
924,Unrelated,0.0,0.000642861262814824
925,Unrelated,0.0,0.000642861262814824
926,Unrelated,0.0,0.000642861262814824
927,Unrelated,0.0,0.000642861262814824
928,Unrelated,0.0,0.000642861262814824
929,Unrelated,0.0,0.000642861262814824
930,Unrelated,0.0,0.000642861262814824
931,Unrelated,0.0,0.000642861262814824
932,Unrelated,0.0,0.000642861262814824
933,Unrelated,0.0,0.000642861262814824
934,Unrelated,0.0,0.000642861262814824
935,Unrelated,0.0,0.000642861262814824
936,Unrelated,0.0,0.000642861262814824
937,Unrelated,0.0,0.000642861262814824
938,Unrelated,0.0,0.000642861262814824
939,Unrelated,0.0,0.000642861262814824
940,Unrelated,0.0,0.000642861262814824
941,Unrelated,0.0,0.000642861262814824
942,Unrelated,0.0,0.000642861262814824
943,Unrelated,0.0,0.000642861262814824
944,Unrelated,0.0,0.000642861262814824
945,Unrelated,0.0,0.000642861262814824
946,Unrelated,0.0,0.000642861262814824
947,Unrelated,0.0,0.000642861262814824
948,Unrelated,0.0,0.000642861262814824
949,Unrelated,0.0,0.000642861262814824
950,Unrelated,0.0,0.000642861262814824
951,Unrelated,0.0,0.000642861262814824
952,Unrelated,0.0,0.000642861262814824
953,Unrelated,0.0,0.000642861262814824
954,Unrelated,0.0,0.000642861262814824
955,Unrelated,0.0,0.000642861262814824
956,Unrelated,0.0,0.000642861262814824
957,Unrelated,0.0,0.000642861262814824
958,Unrelated,0.0,0.000642861262814824
959,Unrelated,0.0,0.000642861262814824
960,Unrelated,0.0,0.000642861262814824
961,Unrelated,0.0,0.000642861262814824
962,Unrelated,0.0,0.000642861262814824
963,Unrelated,0.0,0.000642861262814824
964,Unrelated,0.0,0.000642861262814824
965,Unrelated,0.0,0.000642861262814824
966,Unrelated,0.0,0.000642861262814824
967,Unrelated,0.0,0.000642861262814824
968,Unrelated,0.0,0.000642861262814824
969,Unrelated,0.0,0.000642861262814824
970,Unrelated,0.0,0.000642861262814824
971,Unrelated,0.0,0.000642861262814824
972,Unrelated,0.0,0.000642861262814824
973,Unrelated,0.0,0.000642861262814824
974,Unrelated,0.0,0.000642861262814824
975,Unrelated,0.0,0.000642861262814824
976,Unrelated,0.0,0.000642861262814824
977,Unrelated,0.0,0.000642861262814824
978,Unrelated,0.0,0.000642861262814824
979,Unrelated,0.0,0.000642861262814824
980,Unrelated,0.0,0.000642861262814824
981,Unrelated,0.0,0.000642861262814824
982,Unrelated,0.0,0.000642861262814824
983,Unrelated,0.0,0.000642861262814824
984,Unrelated,0.0,0.000642861262814824
985,Unrelated,0.0,0.000642861262814824
986,Unrelated,0.0,0.000642861262814824
987,Unrelated,0.0,0.000642861262814824
988,Unrelated,0.0,0.000642861262814824
989,Unrelated,0.0,0.000642861262814824
990,Unrelated,0.0,0.000642861262814824
991,Unrelated,0.0,0.000642861262814824
992,Unrelated,0.0,0.000642861262814824
993,Unrelated,0.0,0.000642861262814824
994,Unrelated,0.0,0.000642861262814824
995,Unrelated,0.0,0.000642861262814824
996,Unrelated,0.0,0.000642861262814824
997,Unrelated,0.0,0.000642861262814824
998,Unrelated,0.0,0.000642861262814824
999,Unrelated,0.0,0.000642861262814824
1000,Unrelated,0.0,0.000642861262814824
0,Cross,1.0,0.013171502956098423
1,Cross,1.0,0.013171502956098423
2,Cross,1.0,0.013171502956098423
3,Cross,1.0,0.013171502956098423
4,Cross,1.0,0.013171502956098423
5,Cross,1.0,0.013171502956098423
6,Cross,1.0,0.013171502956098423
7,Cross,1.0,0.013171502956098423
8,Cross,1.0,0.013171502956098423
9,Cross,1.0,0.013171502956098423
10,Cross,1.0,0.013171502956098423
11,Cross,1.0,0.013171502956098423
12,Cross,1.0,0.013171502956098423
13,Cross,1.0,0.013171502956098423
14,Cross,1.0,0.013171502956098423
15,Cross,1.0,0.013171502956098423
16,Cross,1.0,0.013171502956098423
17,Cross,1.0,0.013171502956098423
18,Cross,1.0,0.013171502956098423
19,Cross,1.0,0.013171502956098423
20,Cross,1.0,0.013171502956098423
21,Cross,1.0,0.013171502956098423
22,Cross,1.0,0.013171502956098423
23,Cross,1.0,0.013171502956098423
24,Cross,1.0,0.013171502956098423
25,Cross,1.0,0.013171502956098423
26,Cross,1.0,0.013171502956098423
27,Cross,1.0,0.013171502956098423
28,Cross,1.0,0.013171502956098423
29,Cross,1.0,0.013171502956098423
30,Cross,1.0,0.013171502956098423
31,Cross,1.0,0.013171502956098423
32,Cross,1.0,0.013171502956098423
33,Cross,1.0,0.013171502956098423
34,Cross,1.0,0.013171502956098423
35,Cross,1.0,0.013171502956098423
36,Cross,1.0,0.013171502956098423
37,Cross,1.0,0.013171502956098423
38,Cross,1.0,0.013171502956098423
39,Cross,1.0,0.013171502956098423
40,Cross,1.0,0.013171502956098423
41,Cross,1.0,0.013171502956098423
42,Cross,1.0,0.013171502956098423
43,Cross,1.0,0.013171502956098423
44,Cross,1.0,0.013171502956098423
45,Cross,1.0,0.013171502956098423
46,Cross,1.0,0.013171502956098423
47,Cross,1.0,0.013171502956098423
48,Cross,1.0,0.013171502956098423
49,Cross,1.0,0.013171502956098423
50,Cross,1.0,0.013171502956098423
51,Cross,1.0,0.013171502956098423
52,Cross,1.0,0.013171502956098423
53,Cross,1.0,0.013171502956098423
54,Cross,1.0,0.013171502956098423
55,Cross,1.0,0.013171502956098423
56,Cross,1.0,0.013171502956098423
57,Cross,1.0,0.013171502956098423
58,Cross,1.0,0.013171502956098423
59,Cross,1.0,0.013171502956098423
60,Cross,1.0,0.013171502956098423
61,Cross,0.9991666666666666,0.013171502956098423
62,Cross,0.9991666666666666,0.013171502956098423
63,Cross,0.9991666666666666,0.013171502956098423
64,Cross,0.9991666666666666,0.013171502956098423
65,Cross,0.9983333333333334,0.013171502956098423
66,Cross,0.9983333333333334,0.013171502956098423
67,Cross,0.9983333333333334,0.013171502956098423
68,Cross,0.9975,0.013171502956098423
69,Cross,0.9975,0.013171502956098423
70,Cross,0.9975,0.013171502956098423
71,Cross,0.9975,0.013171502956098423
72,Cross,0.9975,0.013171502956098423
73,Cross,0.9975,0.013171502956098423
74,Cross,0.9975,0.013171502956098423
75,Cross,0.9975,0.013171502956098423
76,Cross,0.9975,0.013171502956098423
77,Cross,0.9975,0.013171502956098423
78,Cross,0.9975,0.013171502956098423
79,Cross,0.9975,0.013171502956098423
80,Cross,0.9975,0.013171502956098423
81,Cross,0.9975,0.013171502956098423
82,Cross,0.9966666666666667,0.013171502956098423
83,Cross,0.9966666666666667,0.013171502956098423
84,Cross,0.9966666666666667,0.013171502956098423
85,Cross,0.9966666666666667,0.013171502956098423
86,Cross,0.9958333333333332,0.013171502956098423
87,Cross,0.9958333333333332,0.013171502956098423
88,Cross,0.9958333333333332,0.013171502956098423
89,Cross,0.9958333333333332,0.013171502956098423
90,Cross,0.9958333333333332,0.013171502956098423
91,Cross,0.9958333333333332,0.013171502956098423
92,Cross,0.9958333333333332,0.013171502956098423
93,Cross,0.995,0.013171502956098423
94,Cross,0.9941666666666666,0.013171502956098423
95,Cross,0.9925,0.013171502956098423
96,Cross,0.9916666666666667,0.013171502956098423
97,Cross,0.9916666666666667,0.013171502956098423
98,Cross,0.9916666666666667,0.013171502956098423
99,Cross,0.9916666666666667,0.013171502956098423
100,Cross,0.9916666666666667,0.013171502956098423
101,Cross,0.9916666666666667,0.013171502956098423
102,Cross,0.9908333333333333,0.013171502956098423
103,Cross,0.9891666666666666,0.013171502956098423
104,Cross,0.9883333333333333,0.013171502956098423
105,Cross,0.9874999999999999,0.013171502956098423
106,Cross,0.9858333333333333,0.013171502956098423
107,Cross,0.9858333333333333,0.013171502956098423
108,Cross,0.985,0.013171502956098423
109,Cross,0.985,0.013171502956098423
110,Cross,0.985,0.013171502956098423
111,Cross,0.9841666666666667,0.013171502956098423
112,Cross,0.9841666666666667,0.013171502956098423
113,Cross,0.9833333333333334,0.013171502956098423
114,Cross,0.9833333333333334,0.013171502956098423
115,Cross,0.9833333333333334,0.013171502956098423
116,Cross,0.9833333333333334,0.013171502956098423
117,Cross,0.9833333333333334,0.013171502956098423
118,Cross,0.9816666666666666,0.013171502956098423
119,Cross,0.9816666666666666,0.013171502956098423
120,Cross,0.9816666666666666,0.013171502956098423
121,Cross,0.9816666666666666,0.013171502956098423
122,Cross,0.98,0.013171502956098423
123,Cross,0.98,0.013171502956098423
124,Cross,0.98,0.013171502956098423
125,Cross,0.9783333333333334,0.013171502956098423
126,Cross,0.9766666666666666,0.013171502956098423
127,Cross,0.9766666666666666,0.013171502956098423
128,Cross,0.9766666666666666,0.013171502956098423
129,Cross,0.9758333333333332,0.013171502956098423
130,Cross,0.9758333333333332,0.013171502956098423
131,Cross,0.9741666666666666,0.013171502956098423
132,Cross,0.9741666666666666,0.013171502956098423
133,Cross,0.9741666666666666,0.013171502956098423
134,Cross,0.9716666666666667,0.013171502956098423
135,Cross,0.9708333333333333,0.013171502956098423
136,Cross,0.9691666666666666,0.013171502956098423
137,Cross,0.9674999999999999,0.013171502956098423
138,Cross,0.9666666666666667,0.013171502956098423
139,Cross,0.9658333333333333,0.013171502956098423
140,Cross,0.9641666666666667,0.013171502956098423
141,Cross,0.9633333333333334,0.013171502956098423
142,Cross,0.9616666666666666,0.013171502956098423
143,Cross,0.9591666666666666,0.013171502956098423
144,Cross,0.9591666666666666,0.013171502956098423
145,Cross,0.9591666666666666,0.013171502956098423
146,Cross,0.9575,0.013171502956098423
147,Cross,0.9566666666666667,0.013171502956098423
148,Cross,0.9558333333333332,0.013171502956098423
149,Cross,0.955,0.013171502956098423
150,Cross,0.9525,0.013171502956098423
151,Cross,0.9508333333333333,0.013171502956098423
152,Cross,0.9500000000000001,0.013171502956098423
153,Cross,0.9474999999999999,0.013171502956098423
154,Cross,0.9466666666666667,0.013171502956098423
155,Cross,0.9441666666666667,0.013171502956098423
156,Cross,0.9425,0.013171502956098423
157,Cross,0.94,0.013171502956098423
158,Cross,0.94,0.013171502956098423
159,Cross,0.9391666666666666,0.013171502956098423
160,Cross,0.9383333333333334,0.013171502956098423
161,Cross,0.9375,0.013171502956098423
162,Cross,0.9333333333333332,0.013171502956098423
163,Cross,0.9325,0.013171502956098423
164,Cross,0.9316666666666666,0.013171502956098423
165,Cross,0.9308333333333333,0.013171502956098423
166,Cross,0.9283333333333333,0.013171502956098423
167,Cross,0.9283333333333333,0.013171502956098423
168,Cross,0.9275000000000001,0.013171502956098423
169,Cross,0.9249999999999999,0.013171502956098423
170,Cross,0.9233333333333333,0.013171502956098423
171,Cross,0.9216666666666667,0.013171502956098423
172,Cross,0.9208333333333334,0.013171502956098423
173,Cross,0.9175,0.013171502956098423
174,Cross,0.9166666666666666,0.013171502956098423
175,Cross,0.9166666666666666,0.013171502956098423
176,Cross,0.9166666666666666,0.013171502956098423
177,Cross,0.9166666666666666,0.013171502956098423
178,Cross,0.9158333333333334,0.013171502956098423
179,Cross,0.9133333333333334,0.013171502956098423
180,Cross,0.9116666666666666,0.013171502956098423
181,Cross,0.9075000000000001,0.013171502956098423
182,Cross,0.9041666666666667,0.013171502956098423
183,Cross,0.9016666666666667,0.013171502956098423
184,Cross,0.9008333333333334,0.013171502956098423
185,Cross,0.9,0.013171502956098423
186,Cross,0.8958333333333334,0.013171502956098423
187,Cross,0.8941666666666667,0.013171502956098423
188,Cross,0.8908333333333333,0.013171502956098423
189,Cross,0.8891666666666667,0.013171502956098423
190,Cross,0.8866666666666667,0.013171502956098423
191,Cross,0.8849999999999999,0.013171502956098423
192,Cross,0.8808333333333334,0.013171502956098423
193,Cross,0.88,0.013171502956098423
194,Cross,0.8766666666666666,0.013171502956098423
195,Cross,0.8708333333333332,0.013171502956098423
196,Cross,0.8675,0.013171502956098423
197,Cross,0.8633333333333333,0.013171502956098423
198,Cross,0.8616666666666667,0.013171502956098423
199,Cross,0.8583333333333334,0.013171502956098423
200,Cross,0.8558333333333333,0.013171502956098423
201,Cross,0.8533333333333334,0.013171502956098423
202,Cross,0.8516666666666667,0.013171502956098423
203,Cross,0.8491666666666666,0.013171502956098423
204,Cross,0.8483333333333333,0.013171502956098423
205,Cross,0.8466666666666667,0.013171502956098423
206,Cross,0.8416666666666667,0.013171502956098423
207,Cross,0.84,0.013171502956098423
208,Cross,0.8383333333333334,0.013171502956098423
209,Cross,0.8325,0.013171502956098423
